id,resort_name,local_name,country,region,ski_area,type,opening_2025_26_actual,opening_2026_27_published,opening_source_note,max_elevation_m,piste_km,piste_km_basis,ticket_price_min,ticket_price_max,currency,price_status,road_head,base_lat,base_lon,freeride_score_0_5,ski_touring_score_0_5,score_notes,webcam_url,webcam_http_status,comments,sources,confidence
201,Disentis,Disentis/Mustér,CH,Graubünden,SkiArena Andermatt-Sedrun-Disentis (Disentis 3000 sector),Non-glacier,,2026-11-28,2026/27 skiresort.com Disentis season entry; 2025/26 not found,2833,60,Disentis local day ticket (skiresort.com); SkiArena pass (180 km) also sold,64,64,CHF,estimated_from_2025_26,,46.70074,8.84062,4.5,4.0,"Rubric example: Disentis (Pez Ault, Lai Alv, Gendusas couloirs) has FWQ history and a strong freeride reputation for its steep north-facing terrain; touring: Val Medel/Cavardiras and Medelser huts, Piz Ault, Oberalpstock, Lukmanier tours - many documented day tours and a good base.",https://www.andermatt-sedrun-disentis.ch/de/webcam,200,"Disentis sells a local day ticket (CHF 64 adult main season per skiresort.com) besides the dynamic SkiArena Andermatt-Sedrun-Disentis pass (~CHF 89); check which the coordinator wants. 2025/26 first ski day not found - verify. Lukmanier pass closed in winter (treat as closed) - from Milan via San Bernardino-Chur-Ilanz-Disentis. Base = Disentis-Sax/Acletta gondola valley station (coordinates approximate, street geocode of Via Acletta). disentis3000.ch not reachable during research (SSL/timeout).",https://www.skiresort.com/en/ski-resort/disentis/ | https://www.andermatt-sedrun-disentis.ch/en/ | https://www.bergfex.com/disentis/webcams/,low
202,Flumserberg,,CH,St. Gallen,Flumserberg,Non-glacier,2025-11-22,,2025/26 Linth24 21.11.2025 / Vaterland 20.11.2025 headlines (earlier weekend start); 2026/27 not fixed,2222,65,Flumserberg local day pass (skiresort.com),74,74,CHF,estimated_from_2025_26,,47.0935,9.28529,3.0,3.5,"Mainly groomed family/intermediate resort with a few short off-piste variants below Leist/Maschgenkamm and no freeride event history; touring is decent locally (Spitzmeilen hut, Wissmilen, Magerrain tours from Tannenboden/Prodkamm) but limited variety.",https://www.flumserberg.ch/webcam,200,"2025/26: press headlines (Linth24 21.11.2025 'Flumserberg startet Wintersaison', Vaterland 20.11.2025 'Pizol und Flumserberg starten frueher') indicate a start on the weekend of 22.11.2025 (exact first day 21 or 22.11 - verify). 2026/27: official page says start is flexible, expected late November/early December, season ends 29.03.2027 (skiresort.com placeholder 16.11.2026 not used). Price CHF 74 = skiresort.com main-season adult figure (skiinfo 2024/25 listed 68); official tariff page loads prices dynamically - verify. SeeJet gondola (Unterterzen) closed for revision 30.03-11.06.2027. Base = Tannenboden (Tannenbodenalp, Maschgenkamm gondola, car parks; road open). Route from Milan via Gotthard-Zurich-A3 or San Bernardino-Chur-A13/A3; no pass closures.",https://www.flumserberg.ch/betriebszeiten | https://www.flumserberg.ch/tarife-tickets | https://www.skiresort.com/en/ski-resort/flumserberg/ | https://www.skiinfo.de/ostschweiz/flumserberg/skipaesse | https://news.google.com/rss/search?q=Flumserberg+Saisonstart+Wintersaison+2025,medium
203,Arosa,,CH,Graubünden,Arosa Lenzerheide,Non-glacier,2025-11-22,2026-11-28,official news 19.11.2025 (November-high weekend skiing on Hoernli); 2026/27 official operating-hours page (daily from 28.11.2026),2865,225,Arosa Lenzerheide linked ski area pass (official 225 km),89,89,CHF,estimated_from_2025_26,,46.78388,9.67944,3.5,3.5,"Good but not famous lift-accessed off-piste (Weisshorn, Hoernli, Urdenfuerggli/Urdental itineraries) without FWT/FWQ history; touring is solid locally (Aroser Rothorn, Erzhorn, Schiesshorn, Furcletta-Arosa classics) but less varied than the big hubs.",https://arosalenzerheide.swiss/en/Ski-Area/Up-to-date/Webcams,200,"2025/26: first skiing on the Arosa Hoernli during the 'November high' weekend 22/23.11.2025, daily operation of the whole resort from 29.11.2025 (official news). 2026/27: weekend 'November Bonus Days' possible from 24.10.2026 weather permitting, daily winter pre-season from 28.11.2026, peak season 19.12.2026-11.03.2027 (skiresort.com lists 07.11.2026). Dynamic pricing ('the earlier you book, the lower your price'); CHF 89 = skiresort.com main-season adult figure (skiinfo 2024/25 also 89), official peak range not published as a table. Base = Arosa railway station / Weisshornbahn valley station car park; Arosa road from Chur open all winter. Route from Milan via San Bernardino tunnel-Chur-Arosa.",https://arosalenzerheide.swiss/en/Ski-Area/Up-to-date/News | https://arosalenzerheide.swiss/en/Ski-Area/Lift-Company/Operating-hours | https://arosalenzerheide.swiss/en/Ski-Area/Lift-Company/Tickets-rates-winter | https://www.skiresort.com/en/ski-resort/arosa-lenzerheide/ | https://www.skiinfo.de/graubuenden/arosa-lenzerheide/skipaesse,medium
204,Lenzerheide,,CH,Graubünden,Arosa Lenzerheide (Lenzerheide/Valbella/Churwalden/Parpan),Non-glacier,2025-11-29,2026-11-28,official news 26.11.2025 (daily operation from 29/30.11.2025); 2026/27 official operating-hours page,2865,225,Arosa Lenzerheide linked ski area pass (official 225 km),89,89,CHF,estimated_from_2025_26,,46.7398,9.55665,3.5,3.5,"Rothorn and Staetzerhorn offer good but moderate off-piste, no FWT/FWQ history (World Cup and MTB venue instead); touring: Lenzerhorn, Piz Scalottas, Parpaner Rothorn and Staetzerhorn day tours, decent snow but limited alpine scale.",https://arosalenzerheide.swiss/en/Ski-Area/Up-to-date/Webcams,200,"2025/26: the November-high weekend (22/23.11.2025) skiing was on the Arosa Hoernli side only; Lenzerheide lifts started with the daily operation on 29.11.2025 (official news) - if the Rothorn also ran on 22/23.11 the date would move. 2026/27 published: daily winter operation from 28.11.2026 (weekend bonus days from 24.10.2026 weather permitting), season to 11.04.2027. Same dynamic pricing and CHF 89 list figure as Arosa. Base = Rothornbahn valley station Lenzerheide (car park). Route from Milan via San Bernardino-Chur-Lenzerheide or Julier-Tiefencastel-Lenzerheide (both open).",https://arosalenzerheide.swiss/en/Ski-Area/Up-to-date/News | https://arosalenzerheide.swiss/en/Ski-Area/Lift-Company/Operating-hours | https://arosalenzerheide.swiss/en/Ski-Area/Lift-Company/Tickets-rates-winter | https://www.skiresort.com/en/ski-resort/arosa-lenzerheide/,medium
205,Laax,,CH,Graubünden,LAAX (Flims–Laax–Falera),Glacier + non-glacier,,2026-11-28,2026/27 skiresort.com season entry; 2025/26 first day not found,3018,176,LAAX pass; skiresort.com 176 km pistes + 40 km ski routes (bergfex/resort 214 km),55,89,CHF,estimated_from_2025_26,,46.82017,9.26325,4.0,3.5,"Large-resort freeride with marked freeride routes and big terrain (Cassons, Vorab glacier, La Siala, Grauberg), freeride-camp and FWQ history, world-class freestyle rather than steep big-mountain; touring is good but secondary (Vorab/Piz Segnas, Flimserstein, Ringelspitz side).",https://www.laax.com/en/webcams,200,"Vorab glacier allows an autumn start (typically late Oct/early Nov) but the actual 2025/26 first ski day was not found in official news or press - verify. Dynamic pricing (bergfex/laax.com: 'dynamic, depending on the day'); range CHF 55-89 taken from skiinfo (2024/25 data: prices vary 55-82 CHF, list max 89, cheaper via INSIDE LAAX app) - 2025/26 official peak range not retrieved. Flims/Falera villages are alternative bases; base used = Laax Murschetg valley station (main car park). Route from Milan via San Bernardino tunnel-Reichenau-Flims-Laax, no pass closure.",https://www.skiresort.com/en/ski-resort/laax-flims-falera/ | https://www.bergfex.com/laax/ | https://www.skiinfo.de/graubuenden/laax/skipaesse | https://www.laax.com/en/news | https://www.laax.com/en/webcams,low
206,St. Moritz,,CH,Graubünden,Engadin St. Moritz (Corviglia–Piz Nair; regional Engadin pass),Non-glacier,,2026-11-28,2026/27 skiresort.com Corviglia season entry; 2025/26 first day not found,3057,155,Corviglia sector (official mountains.ch 155 km); Engadin St. Moritz pass covers all Upper Engadin areas,55,,CHF,published_2026_27,,46.48353,9.83266,3.5,4.0,"Corviglia/Piz Nair is mainly a groomed piste mountain with some off-piste (Piz Nair north side, Suvretta) - the serious freeriding is on Corvatsch/Diavolezza on the same pass; touring per rubric example 4.0 (Piz Nair, Piz Julier, Suvretta/Piz Bever tours, Bernina classics nearby, many guides).",https://www.mountains.ch/de/webcam/,200,"Engadin St. Moritz regional ski pass shared with Corvatsch, Diavolezza-Lagalb, Zuoz, Zernez etc. (Snow-Deal dynamic pricing: day/multi-day passes 'from CHF 55'; hotel Sleep+Ski pass fixed CHF 55/day; peak day price not published - only the entry price is given, max left blank). 2025/26 Corviglia first ski day not found (Corviglia normally opens late November; Diavolezza on the same pass opened 18.10.2025) - verify. Base = Signalbahn valley station St. Moritz Bad (Signal car park); alternative Chantarella funicular in St. Moritz Dorf. Route from Milan via Chiavenna-Maloja (open) or Tirano-Bernina (open); Julier open, Albula road closed in winter.",https://www.mountains.ch/de/winter/skifahren/pisten/ | https://www.skiresort.com/en/ski-resort/st-moritz-corviglia/ | https://www.engadin.ch/en/guide/mountains-railways/mountain-railway-tariffs/winter-tariffs-mountain-railways/snow-deal | https://booking.engadin.ch/de/skitickets | https://www.skiinfo.de/graubuenden/st-moritz/skipaesse | https://www.mountains.ch/de/webcam/,low
207,Corvatsch – Silvaplana/Sils,,CH,Graubünden,Engadin St. Moritz (Corvatsch–Furtschellas; regional Engadin pass),Glacier + non-glacier,2025-11-22,2026-11-21,2025/26 Corvatsch AG press release 19.11.2025 (Presseportal): season start Sat 22.11.2025; 2026/27 skiresort.com,3303,120,Corvatsch-Furtschellas sector (skiresort.com); Engadin St. Moritz pass covers all Upper Engadin areas,55,,CHF,published_2026_27,,46.45515,9.81421,4.0,4.5,"Strong glacier-based freeride from the 3303 m summit (Corvatsch glacier descents, Fuorcla Surlej, Hahnensee itinerary, 'big-mountain feel' per skiresort.com) with local guiding but no FWT stop; touring per rubric example (Sils/Bernina 4.5): Piz Corvatsch, Fuorcla Surlej-Roseg, Piz Fora/Val Fex, Coaz and Tschierva huts.",https://www.mountains.ch/de/webcam/,200,"Official press release 'Sportberg Corvatsch eroeffnet Wintersaison' (19.11.2025): 'Am kommenden Samstag, 22. November 2025, startet der Corvatsch in die Skisaison' (Corvatsch Snow Night, Superpipe). Same Engadin regional pass and Snow-Deal dynamic pricing as St. Moritz ('from CHF 55', peak price not published). Base = Corvatsch cable-car valley station Surlej (Silvaplana), large car park; Furtschellas base at Sils. Route from Milan via Chiavenna-Maloja (open, Surlej is 10 min from Maloja side) or Bernina pass; Julier open.",https://www.skiresort.com/en/ski-resort/corvatsch-furtschellas/ | https://www.presseportal.ch/de/pm/100062485/100936711 | https://www.engadin.ch/en/guide/mountains-railways/mountain-railway-tariffs/winter-tariffs-mountain-railways/snow-deal | https://www.skiinfo.de/graubuenden/corvatsch/skipaesse | https://www.mountains.ch/de/webcam/,low
208,Diavolezza–Lagalb (Pontresina),,CH,Graubünden,Engadin St. Moritz (Val Bernina: Diavolezza–Lagalb; regional Engadin pass),Glacier + non-glacier,2025-10-18,2026-10-17,2025/26 Engadiner Post 18.10.2025 'Diavolezza startet in die Wintersaison' + Presseportal 15.10.2025; 2026/27 skiresort.com,3006,35,Diavolezza-Lagalb sector (skiresort.com); Engadin St. Moritz pass covers all Upper Engadin areas,55,,CHF,published_2026_27,,46.44174,9.98265,4.0,4.5,"Glacier freeride classic: 10 km Diavolezza-Morteratsch glacier run (longest secured glacier descent in CH), steep Lagalb faces and 10 km of marked ski routes, guiding via Pontresina; touring per rubric example (Bernina 4.5): Piz Palue, Bellavista, Piz Morteratsch, Piz Cambrena, Diavolezza/Boval huts, Bernina pass tours.",https://www.mountains.ch/de/webcam/,200,"Autumn operation: opened for skiing 18.10.2025 as the first Swiss non-glacier-piste ski area (press headlines Engadiner Post 18.10.2025, Presseportal 15.10.2025); skiresort.com season pattern mid-Oct to mid-Nov, then mid-Dec to early May (2026/27: 17.10.2026-02.05.2027). Pistes are on the Diavolezza/Lagalb slopes, the glacier descent is an unprepared marked route - hence Glacier + non-glacier. Engadin regional pass with Snow-Deal dynamic pricing ('from CHF 55', peak not published); a Diavolezza-only ticket may exist (not verified). Base = Diavolezza valley station on the Bernina pass road (car park); Bernina pass kept open in winter, direct route from Milan via Tirano-Poschiavo (Italian side).",https://www.skiresort.com/en/ski-resort/diavolezza-lagalb/ | https://news.google.com/rss/search?q=Diavolezza+Skisaison+eroeffnet+Oktober+2025 | https://www.presseportal.ch/de/suche/?q=Diavolezza | https://www.engadin.ch/en/guide/mountains-railways/mountain-railway-tariffs/winter-tariffs-mountain-railways/snow-deal | https://www.mountains.ch/de/webcam/,medium
209,Obersaxen–Mundaun,,CH,Graubünden,Obersaxen Mundaun Val Lumnezia (Surselva),Non-glacier,,2026-12-18,2026/27 skiresort.com season entry; 2025/26 first day not found,2310,120,Obersaxen Mundaun Val Lumnezia local day pass,67,67,CHF,published_2026_27,,46.74829,9.10218,3.0,3.0,"Sunny, mostly gentle groomed terrain with only short tree-line off-piste and no freeride event history; touring is modest (Piz Mundaun, Piz Sezner, Val Lumnezia easy tours).",https://www.obersaxen-mundaun.ch/de/betriebszeiten-berichte/webcams,200,"Fixed prices: official winter tariff page lists adult day ticket CHF 67 (half-day tiers CHF 65/61/54/48); the table is undated but sits next to 2026/27 season-pass offers (skiresort.com also 67; skiinfo 2024/25 65) - treat as 2026/27. 2025/26 first ski day not found (press 24.12.2025 reported thin snow at mid-altitude Graubuenden resorts) - verify. Base = Meierhof (Obersaxen) valley station, car park; alternative bases Valata and Vella. Route from Milan via San Bernardino-Chur-Ilanz-Obersaxen, no pass closure.",https://www.obersaxen-mundaun.ch/de/tickets-tarife/wintertarife | https://www.skiresort.com/en/ski-resort/obersaxen-mundaun-val-lumnezia/ | https://www.skiinfo.de/graubuenden/obersaxen-mundaun/skipaesse | https://www.obersaxen-mundaun.ch/de/betriebszeiten-berichte/webcams,medium
210,Savognin,,CH,Graubünden,Savognin,Non-glacier,2025-12-13,2026-12-05,"bergfex resort-supplied operating data (2025/26 season 13.12.2025-06.04.2026; 2026/27 weekend 5/6.12.2026, daily from 12.12.2026)",2713,80,Savognin local pass (bergfex/resort 80 km; skiresort.com 73.5 km),,,CHF,,,46.59415,9.59185,3.0,3.5,"Wide groomed family pistes with a marked freeride area but little steep terrain and no event history; touring around the Surses is good (Piz Mitgel, Piz Arblatsch, Piz Martegnas, Bivio classics nearby) with reliable snow but modest variety.",https://www.valsurses.ch/de/webcams,200,"Dynamic pricing (bergfex/resort: 'dynamic, depending on the day'); no official price range found (skiinfo/skiresort show no figure) - price left blank, check savogninbergbahnen.ch shop. 2025/26 date 13.12.2025 is the planned season start supplied to bergfex, actual not verified. 2026/27: weekend operation Savognin-Piz Martegnas 5/6.12.2026, daily from 12.12.2026, end 29.03.2027. Base = Tigignas 10-seater gondola valley station in Savognin (Veia Riom, car park). Route from Milan via Chiavenna-Maloja-Silvaplana-Julier pass-Bivio-Savognin (Maloja and Julier open in winter) or via Chur-Tiefencastel.",https://www.bergfex.com/savognin/ | https://www.skiresort.com/en/ski-resort/savognin/ | https://www.valsurses.ch/de/bergbahnen/savognin-bergbahnen | https://www.skiinfo.de/graubuenden/savognin/skipaesse | https://www.valsurses.ch/de/webcams,low
211,Scuol,,CH,Graubünden,Scuol – Motta Naluns (Engadin Scuol Zernez),Non-glacier,,2026-12-12,2026/27 official operating-times page (12.12.2026-04.04.2027); 2025/26 not found,2785,70,Scuol Motta Naluns local day pass,69,69,CHF,estimated_from_2025_26,,46.79379,10.28677,3.5,3.5,"Motta Naluns has several marked freeride routes and open bowls (Champatsch, Mot da Ri) and a snowboard heritage but no FWT/FWQ history; Lower Engadin touring is good (S-charl, Sesvenna, Piz Nair, Piz Minschun) yet less alpine than the Upper Engadin.",https://www.bergbahnen-scuol.ch/de/informationen/webcam-scuol-motta-naluns,200,"Pricing: fixed prices at the ticket offices, flexible early-booking prices online (official); numeric table not shown on the page - CHF 69 is the skiresort.com main-season adult figure (skiinfo 2024/25 also 69). 2025/26 first ski day not found - verify. Base = Motta Naluns gondola valley station next to Scuol-Tarasp railway station (car park). Access from Milan: Flueela pass closed - via Chiavenna-Maloja or Tirano-Bernina to the Engadin then Zernez-Susch-Scuol (Engadin valley road open), or via Austria (Reschen-Landeck-Martina); Ofen pass open.",https://www.bergbahnen-scuol.ch/de/informationen/betriebszeiten-winter | https://www.bergbahnen-scuol.ch/de/informationen/tarife-winter | https://www.skiresort.com/en/ski-resort/scuol-motta-naluns/ | https://www.skiinfo.de/graubuenden/scuol/skipaesse,medium
212,Samnaun,,CH,Graubünden,Silvretta Arena (Ischgl–Samnaun),Non-glacier,2025-11-27,2026-11-26,"2026/27 official Bergbahnen Samnaun operating page (Thu 26.11.2026-02.05.2027); 2025/26 traditional Thursday start, opening concert 29.11.2025 (press)",2872,239,Silvretta Arena Ischgl-Samnaun pass (only pass sold),82,82,CHF,published_2026_27,,46.95121,10.37524,4.0,3.5,"Large high-altitude resort with extensive lift-accessed off-piste (Palinkopf, Greitspitz, Piz Val Gronda, Alp Trida side) and a strong local freeride scene but no FWT stop; touring from Samnaun is decent (Muttler, Piz Mundin, Stammerspitz) but secondary to lift skiing.",https://www.samnaun.ch/en/webcams,200,"2025/26 date is the traditional Ischgl/Samnaun Thursday season start (27.11.2025) inferred from the same-pattern official 2026/27 date and press on the 29.11.2025 opening concert (Rita Ora) - exact first lift day not individually verified. Fixed price published for 2026/27 by Bergbahnen Samnaun: Silvretta Skipass 1 day adult CHF 82 (Ischgl side sells in EUR, 2025/26 EUR 83 per skiresort.com). Duty-free enclave: road access only through Austria (Landeck-Pfunds-Spiss-Samnaun) or from the Engadin via Martina-Vinadi-Spiss; from Milan via Reschen pass (open) or the Engadin. Base = Samnaun-Ravaisch cable-car valley station (Twinliner, car park).",https://bergbahnen-samnaun.ch/betriebszeiten/ | https://bergbahnen-samnaun.ch/tarife/ | https://www.skiresort.com/en/ski-resort/ischgl-samnaun-silvretta-arena/ | https://www.skiinfo.de/graubuenden/samnaun/skipaesse | https://news.google.com/rss/search?q=Ischgl+Saisonopening+2025 | https://www.samnaun.ch/en/webcams,medium
213,Davos,,CH,Graubünden,Davos Klosters (Parsenn/Jakobshorn/Pischa/Rinerhorn/Madrisa/Schatzalp),Non-glacier,2025-11-07,2026-11-13,"official news 05.11.2025 (Parsenn opened Fri 07.11.2025, weekends, daily from 21.11.2025); 2026/27 skiresort.com Parsenn entry",2844,255,"Davos Klosters regional pass (official 255 km, 5 mountains); Parsenn sector 95.5 km",86,86,CHF,estimated_from_2025_26,,46.81063,9.83667,4.0,4.0,"Rubric example (4.0/4.0): Parsenn/Weissfluh long off-piste descents to the Praettigau, Pischa as dedicated freeride mountain, Jakobshorn side-country, historic Parsenn Derby; touring: Fluela and Dischma/Sertig valleys, Fluela Schwarzhorn, Piz Grialetsch, Kesch and Silvretta hut tours - many documented day tours.",https://www.davosklostersmountains.ch/de/mountains/winter/live-info/webcams,200,"2025/26: Parsenn opened 07.11.2025 (a week earlier than planned, weekends only), continuous operation from 21.11.2025 (official news). Dynamic online pricing (cheaper online/early); CHF 86 = skiresort.com main-season adult figure, official peak range not published as a table. Access from Milan: Flueela pass closed in winter - via the Engadin and the Vereina car train (Sagliains-Klosters) or via San Bernardino-Chur-Landquart-Klosters-Wolfgang (road open). Base = Parsennbahn funicular valley station Davos Dorf (car park); Jakobshorn base at Davos Platz.",https://www.davosklostersmountains.ch/de/mountains/aktuelles/news-blog/Winter-Saisonstart-Davos-Klosters_bba_13823 | https://www.davosklostersmountains.ch/de | https://www.skiresort.com/en/ski-resort/parsenn-davos-klosters/ | https://www.davosklostersmountains.ch/de/mountains/winter/live-info/webcams,medium
214,Klosters,,CH,Graubünden,Davos Klosters (Parsenn via Gotschna / Madrisa),Non-glacier,2025-11-07,2026-11-13,Parsenn shared with Davos: official news 05.11.2025; 2026/27 skiresort.com Parsenn entry (Madrisa 17.12.2026),2844,255,Davos Klosters regional pass (official 255 km); Madrisa sector 26 km,86,86,CHF,estimated_from_2025_26,,46.869,9.88044,4.0,4.0,"Shares Parsenn with Davos (Gotschnawang/Drostobel and Parsenn descents to Kueblis and Klosters are freeride classics) plus Madrisa off-piste; touring: Silvretta and Vereina huts, Madrisa-Gargellen crossing, Casanna/Weissfluh tours - many documented day tours.",https://www.davosklostersmountains.ch/de/mountains/winter/live-info/webcams,200,"2025/26 date refers to the shared Parsenn area (opened from the Davos side 07.11.2025, weekends); the Klosters Gotschnabahn may have started later (daily operation from 21.11.2025) - verify. Madrisa (Klosters Dorf) opens later (2026/27: 17.12.2026 per skiresort.com). Same dynamic pricing and CHF 86 list figure as Davos. Base = Gotschnabahn valley station Klosters Platz (railway station, car park). Access from Milan via the Engadin + Vereina car train (Sagliains-Klosters Selfranga) or via Chur-Landquart-Klosters; Flueela closed.",https://www.davosklostersmountains.ch/de/mountains/aktuelles/news-blog/Winter-Saisonstart-Davos-Klosters_bba_13823 | https://www.skiresort.com/en/ski-resort/parsenn-davos-klosters/ | https://www.skiresort.com/en/ski-resort/madrisa-davos-klosters/ | https://www.davosklostersmountains.ch/de,medium
215,Vals,,CH,Graubünden,Vals – Dachberg,Non-glacier,2025-12-20,2026-12-19,"2025/26 official vals.ch tickets page (season operation from Sat 20.12.2025, planned); 2026/27 skiresort.com",2851,25,Vals-Dachberg local day pass,39,39,CHF,estimated_from_2025_26,,46.61659,9.18052,3.5,3.5,"Small area but the steep, north-facing Dachberg flanks (Leis, Dachberg couloirs) have a cult freeride reputation and near-empty lifts, no event history; the Valser valley is a classic touring destination (Zervreila, Laenta hut, Fanellhorn, Piz Aul, Guraletsch) with good snow but limited lift support.",https://vals.ch/aktuell/webcam/,200,"Included per criterion 4 (top 2851 m) only - small area (25 km, 6 lifts). Input skiresort_url points to Monterosa Ski by mistake; correct page https://www.skiresort.com/en/ski-resort/vals-dachberg/. Fixed price: adult 1-day CHF 39 (official 2025/26 table, juniors under 16 free; skiinfo 18.11.2025 and skiresort.com agree); 2026/27 prices not yet published. 2025/26 date is the official planned season start (20.12.2025-06.04.2026), actual not verified. Base = Vals village (Vals-Gadastatt gondola valley station in the village, coordinates = village centre, approximate). Route from Milan via San Bernardino tunnel-Chur-Ilanz-Vals (Vals road only from Ilanz), no pass closure on the A13 route.",https://vals.ch/planen-und-buchen/tickets-abos/ | https://www.skiresort.com/en/ski-resort/vals-dachberg/ | https://www.skiinfo.de/graubuenden/vals/skipaesse | https://vals.ch/aktuell/webcam/,medium
